user_id,gig_type,age,is_main_income,tenure_months,days_per_week,hours_per_day,income_week1,income_week2,income_week3,income_week4,target_income,peak_week,data_source,gig_type_encoded,rolling_mean_4w,rolling_std_4w,income_volatility,income_growth_1w,income_trend_slope,weekly_work_hours,income_per_hour,is_payday_week,lag_1w,lag_2w,lag_3w,lag_4w,recent_vs_avg
SYN_0287,tutor,18,0,25,6,8,188000,189500,134500,152500,159500,1,synthetic,7,166125.0,27145.825338960192,0.1634,-0.0079,16150.0,48,3390.0,1,188000,189500,134500,152500,1.1317
SYN_0288,tutor,27,2,65,2,6,112500,115000,108500,160500,168000,1,synthetic,7,124125.0,24397.318841763466,0.1966,-0.0217,-13750.0,12,9548.0,1,112500,115000,108500,160500,0.9063
SYN_0289,tutor,29,1,18,6,7,225500,235500,217000,312000,270000,1,synthetic,7,247500.0,43659.668650445186,0.1764,-0.0425,-24100.0,42,5756.0,1,225500,235500,217000,312000,0.9111
SYN_0290,tutor,34,2,51,6,8,186000,143500,205000,236000,151000,3,synthetic,7,192625.0,38694.04562289483,0.2009,0.2962,-21150.0,48,3931.0,0,186000,143500,205000,236000,0.9656
SYN_0291,tutor,21,2,22,4,8,204000,166500,160500,208000,253000,3,synthetic,7,184750.0,24713.356712514793,0.1338,0.2252,-600.0,32,5598.0,0,204000,166500,160500,208000,1.1042
SYN_0292,tutor,39,2,20,3,5,168000,172000,205000,236000,242000,3,synthetic,7,195250.0,31826.351764955194,0.163,-0.0233,-23700.0,15,12203.0,0,168000,172000,205000,236000,0.8604
SYN_0293,tutor,27,2,12,5,3,162500,145500,166000,143000,124500,3,synthetic,7,154250.0,11679.75456363132,0.0757,0.1168,3800.0,15,9641.0,0,162500,145500,166000,143000,1.0535
SYN_0294,tutor,28,0,2,4,1,105500,94000,73500,88000,53500,2,synthetic,7,90250.0,13319.784783046109,0.1476,0.1223,7300.0,4,18050.0,0,105500,94000,73500,88000,1.169
SYN_0295,tutor,25,0,4,6,2,169500,162000,175500,266000,195000,1,synthetic,7,193250.0,48813.42028581894,0.2526,0.0463,-30300.0,12,14865.0,1,169500,162000,175500,266000,0.8771
SYN_0296,tutor,24,0,41,5,4,167000,145000,157500,252500,228500,2,synthetic,7,180500.0,48838.16813381381,0.2706,0.1517,-26900.0,20,8595.0,0,167000,145000,157500,252500,0.9252
SYN_0297,tutor,45,0,48,7,6,186000,184000,219500,246500,238500,2,synthetic,7,209000.0,29835.660989270316,0.1428,0.0109,-21700.0,42,4860.0,0,186000,184000,219500,246500,0.8899
SYN_0298,tutor,35,2,6,2,8,239000,226500,197000,251000,245500,1,synthetic,7,228375.0,23185.394109223158,0.1015,0.0552,-650.0,16,13434.0,1,239000,226500,197000,251000,1.0465
SYN_0299,tutor,46,0,45,5,10,232500,191000,221500,277000,286000,1,synthetic,7,230500.0,35625.36549520112,0.1546,0.2173,-16400.0,50,4520.0,1,232500,191000,221500,277000,1.0087
SYN_0300,tutor,39,2,21,5,10,192500,239500,269000,292000,253000,0,synthetic,7,248250.0,42931.14642463363,0.1729,-0.1962,-32800.0,50,4868.0,0,192500,239500,269000,292000,0.7754
SYN_0301,tutor,29,1,27,4,5,203000,223000,268500,275000,252000,0,synthetic,7,242375.0,34988.986362377895,0.1444,-0.0897,-26150.0,20,11542.0,0,203000,223000,268500,275000,0.8375
SYN_0302,tutor,48,1,44,6,10,161500,169000,178000,182000,172500,1,synthetic,7,172625.0,9195.78707887476,0.0533,-0.0444,-7050.0,60,2830.0,1,161500,169000,178000,182000,0.9355
SYN_0303,tutor,23,0,41,2,10,215500,173500,252500,247500,246500,3,synthetic,7,222250.0,36399.40475703781,0.1638,0.2421,-17500.0,20,10583.0,0,215500,173500,252500,247500,0.9696
SYN_0304,tutor,24,0,67,3,7,200000,195500,187500,215500,198000,1,synthetic,7,199625.0,11778.334630441888,0.059,0.023,-3850.0,21,9074.0,1,200000,195500,187500,215500,1.0019
SYN_0305,tutor,18,2,35,6,3,253500,241000,242000,277000,239500,3,synthetic,7,253375.0,16740.04679404053,0.0661,0.0519,-7150.0,18,13336.0,0,253500,241000,242000,277000,1.0005
SYN_0306,tutor,30,1,23,6,6,160500,171500,208500,221500,219000,1,synthetic,7,190500.0,29131.88402192118,0.1529,-0.0641,-22000.0,36,5149.0,1,160500,171500,208500,221500,0.8425
SYN_0307,tutor,29,0,54,3,7,196000,203500,256000,306500,284000,0,synthetic,7,240500.0,51463.57935472425,0.214,-0.0369,-38400.0,21,10932.0,0,196000,203500,256000,306500,0.815
SYN_0308,tutor,26,2,16,5,10,156500,151000,179000,148500,173500,3,synthetic,7,158750.0,13907.432065865598,0.0876,0.0364,-400.0,50,3113.0,0,156500,151000,179000,148500,0.9858
SYN_0309,tutor,38,1,14,3,4,147500,139500,166500,195000,204500,0,synthetic,7,162125.0,24669.05956861753,0.1522,0.0573,-16950.0,12,12471.0,0,147500,139500,166500,195000,0.9098
SYN_0310,tutor,31,2,16,4,4,210000,257000,234000,234000,198500,3,synthetic,7,233750.0,19189.841062395488,0.0821,-0.1829,-4900.0,16,13750.0,0,210000,257000,234000,234000,0.8984
SYN_0311,tutor,20,0,51,6,9,211500,244500,267000,316500,274500,2,synthetic,7,259875.0,44097.1937882673,0.1697,-0.135,-33750.0,54,4725.0,0,211500,244500,267000,316500,0.8138
SYN_0312,tutor,28,0,19,2,8,202500,180000,205000,245000,199500,4,synthetic,7,208125.0,27032.002638847654,0.1299,0.125,-15250.0,16,12243.0,1,202500,180000,205000,245000,0.973
SYN_0313,tutor,23,0,62,7,10,233500,204000,222000,220000,251000,1,synthetic,7,219875.0,12140.668570277887,0.0552,0.1446,2250.0,70,3097.0,1,233500,204000,222000,220000,1.062
SYN_0314,tutor,20,0,24,3,9,184000,176500,160500,167500,116500,3,synthetic,7,172125.0,10274.361294017259,0.0597,0.0425,6550.0,27,6147.0,0,184000,176500,160500,167500,1.069
SYN_0315,tutor,18,0,40,2,10,122000,110500,128500,156000,221000,2,synthetic,7,129250.0,19323.991996134406,0.1495,0.1041,-12000.0,20,6155.0,0,122000,110500,128500,156000,0.9439
SYN_0316,tutor,29,0,33,2,5,259000,254000,243500,272500,256500,1,synthetic,7,257250.0,12045.054310103102,0.0468,0.0197,-3000.0,10,23386.0,1,259000,254000,243500,272500,1.0068
SYN_0317,tutor,31,0,56,4,10,202500,196000,236000,256000,225500,3,synthetic,7,222625.0,28323.65030617817,0.1272,0.0332,-20050.0,40,5430.0,0,202500,196000,236000,256000,0.9096
SYN_0318,tutor,45,2,18,4,4,192500,182500,223500,209000,188500,0,synthetic,7,201875.0,18089.476683051576,0.0896,0.0548,-9050.0,16,11875.0,0,192500,182500,223500,209000,0.9536
SYN_0319,tutor,18,0,59,3,3,229000,304500,336500,373000,308000,3,synthetic,7,310750.0,61265.134184678536,0.1972,-0.2479,-46400.0,9,31075.0,0,229000,304500,336500,373000,0.7369
