usia,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,app_helpful_score,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,monthly_income,income_volatility,income_cv,income_trend,is_income_growing,total_jam_seminggu,income_per_jam_est,experience_months_log,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,domisili_code_bali,domisili_code_bandung,domisili_code_jabodetabek,domisili_code_jawa_barat_lainnya,domisili_code_jawa_tengah,domisili_code_jawa_timur,domisili_code_kalimantan,domisili_code_sulawesi,domisili_code_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
38,0,48,6,3,25000,20000,375000,375000,1,4,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,795000,203526.20633880704,1.0240260745294718,350000,1,18,342.4657534246575,3.8918202981106265,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,0,7,6,4,400000,375000,380000,355000,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1510000,18484.22751068236,0.04896471138005558,-45000,0,24,4123.711340206186,2.0794415416798357,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,1,17,2,6,620000,400000,150000,570000,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1740000,212053.45238091896,0.48747808023641087,-50000,0,12,12653.061224489797,2.8903717578961645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,2,14,7,11,1250000,875000,620000,465000,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,3210000,342892.11131199857,0.42727935705002057,-785000,0,77,4045.3074433656957,2.70805020110221,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31,0,15,3,5,200000,160000,185000,6800,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,551800,88976.45756041314,0.6449859555959228,-193200,0,15,3278.688524590164,2.772588722239781,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
19,1,24,4,4,870000,50000,710000,1020000,2,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2650000,427502.43664022937,0.6452857227992552,150000,1,16,13384.615384615385,3.2188758248682006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,2,35,6,7,440000,465000,500000,475000,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1880000,24832.7740429189,0.052835577036897584,35000,1,42,2603.550295857988,3.58351893845611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17,1,62,6,6,1200000,1050000,930000,1080000,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4260000,110905.36506409418,0.104136395237276,-120000,0,36,8275.862068965518,4.143134726391533,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,2,70,3,5,530000,425000,480000,525000,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1960000,48819.39505292269,0.09963121514634193,-5000,0,15,8688.524590163934,4.2626798770413155,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,2,22,5,9,1100000,495000,1150000,990000,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,3735000,300038.1920133946,0.32132569819298146,-110000,0,45,6077.348066298343,3.1354942159291497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,0,15,3,4,400000,660000,475000,520000,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2055000,109344.63864314518,0.2128358653183063,120000,1,12,8163.265306122449,2.772588722239781,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,1,22,7,9,500000,555000,565000,1200000,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2820000,331235.06255628593,0.469836301730474,700000,1,63,1976.2845849802372,3.1354942159291497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17,1,83,2,2,530000,550000,480000,530000,3,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2090000,29860.788111948194,0.05714972432961505,0,0,4,31176.470588235294,4.430816798843313,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
31,1,32,5,5,200000,200000,270000,240000,2,5,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,910000,34034.29642777023,0.14960064539395532,40000,1,25,1980.1980198019803,3.4965075614664802,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,2,21,7,6,425000,460000,370000,460000,3,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1715000,42500.0,0.09912513323584085,35000,1,42,2514.792899408284,3.091042453358316,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
41,2,33,6,4,1050000,1000000,870000,875000,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3795000,90404.18500637382,0.09528757809622738,-175000,0,24,10824.742268041236,3.5263605246161616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,2,47,6,10,395000,420000,1300000,500000,3,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,2615000,433154.6105799483,0.6625681805151323,105000,1,60,1639.0041493775934,3.8712010109078907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
17,2,17,4,3,200000,190000,250000,150000,3,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,790000,41129.87559751022,0.20825148023306322,-50000,0,12,4081.6326530612246,2.8903717578961645,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
17,0,56,5,7,580000,260000,10000,690000,4,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1540000,309461.8985701901,0.8037950513639968,110000,1,35,4113.475177304965,4.04305126783455,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17,1,4,3,5,160000,440000,360000,445000,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1405000,133315.10292036182,0.3795436964460224,285000,1,15,2622.9508196721313,1.6094379124341003,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27,1,10,6,6,375000,325000,425000,380000,3,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1505000,40901.30397269342,0.10870749572145569,5000,1,36,2586.206896551724,2.3978952727983707,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49,2,16,6,9,750000,630000,800000,1190000,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3370000,242401.18261537695,0.28771619572603113,440000,1,54,3456.221198156682,2.833213344056216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,2,39,7,4,1050000,930000,1065000,1075000,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4120000,67453.6878161602,0.06548895371573446,25000,1,28,9292.035398230088,3.6888794541139363,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,2,10,6,8,675000,570000,710000,575000,3,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2530000,70769.57915187381,0.11188848579191782,-100000,0,48,3497.4093264248704,2.3978952727983707,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,1,52,4,9,210000,250000,275000,740000,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1475000,248943.60137723296,0.6750994610922627,530000,1,36,1448.2758620689656,3.970291913552122,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,2,17,6,11,905000,725000,810000,830000,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,3270000,73993.24293474371,0.09051150143515875,-75000,0,66,3415.0943396226417,2.8903717578961645,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27,2,29,4,6,250000,360000,200000,395000,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1205000,91503.64291473136,0.3037455242131358,145000,1,24,2577.319587628866,3.4011973816621555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19,1,20,5,7,365000,255000,200000,350000,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1170000,78581.16822750855,0.26865264811918094,-15000,0,35,2588.6524822695037,3.044522437723423,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,0,9,5,9,18400,16800,165000,175000,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,375200,88085.26172597396,0.9390652735682344,156600,1,45,101.65745856353591,2.302585092994046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
28,1,19,5,6,320000,300000,220000,330000,4,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1170000,49916.59710623979,0.17065444940783037,10000,1,30,2644.628099173554,2.995732273553991,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,1,42,5,3,150000,120000,140000,125000,0,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,535000,13768.926368215254,0.10294447419619483,-25000,0,15,2459.0163934426228,3.7612001156935624,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,2,28,5,11,30000,700000,460000,30000,1,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1220000,332315.11150312336,1.0895541703244362,0,0,55,135.74660633484163,3.367295829986474,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,0,31,3,3,270000,425000,370000,300000,0,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1365000,69806.27956471156,0.20455992675394813,30000,1,9,7297.2972972972975,3.4657359027997265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26,0,36,6,8,525000,540000,400000,525000,1,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1990000,65383.484153110105,0.13142382458147844,0,0,48,2720.20725388601,3.6109179126442243,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
32,0,12,6,7,75000,40000,50000,45000,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,210000,15545.631755148024,0.2961016314955529,-30000,0,42,443.7869822485207,2.5649493574615367,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25,1,54,5,6,395000,375000,425000,400000,3,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1595000,20564.93779875511,0.05157338238337988,5000,1,30,3264.4628099173556,4.007333185232471,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,1,9,7,7,700000,650000,695000,650000,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2695000,27500.0,0.040816265949883565,-50000,0,49,3553.299492385787,2.302585092994046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20,2,16,7,8,600000,715000,670000,540000,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2525000,77068.692303252,0.122088824102064,-60000,0,56,2666.6666666666665,2.833213344056216,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,0,22,6,4,220000,200000,10000,200000,1,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,630000,98784.27675158295,0.6271977749448128,-20000,0,24,2268.041237113402,3.1354942159291497,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,2,16,5,6,300000,175000,260000,450000,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1185000,114990.94167223202,0.38815376715093625,150000,1,30,2479.3388429752067,2.833213344056216,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
38,2,21,6,4,850000,760000,850000,705000,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3165000,71458.02963978225,0.09031019188573822,-145000,0,24,8762.886597938144,3.091042453358316,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,1,54,7,10,640000,605000,570000,660000,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2475000,39660.013447635974,0.06409688783959294,20000,1,70,2277.5800711743773,4.007333185232471,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31,0,7,5,6,300000,300000,295000,300000,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1195000,2500.0,0.008368172826199744,0,0,30,2479.3388429752067,2.0794415416798357,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
32,1,21,7,7,625000,575000,575000,640000,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,2415000,33757.715167548486,0.05591330725340163,15000,1,49,3172.5888324873094,3.091042453358316,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,2,21,5,7,230000,270000,250000,250000,1,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1000000,16329.93161855452,0.0653194651963573,20000,1,35,1631.2056737588653,3.091042453358316,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,1,14,4,6,150000,150000,360000,140000,3,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,800000,106770.7825203131,0.5338512433453488,-10000,0,24,1546.3917525773195,2.70805020110221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0,24,2,4,320000,700000,200000,575000,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1795000,229142.42296004464,0.5106226458772117,255000,1,8,9696.969696969696,3.2188758248682006,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
30,2,22,6,8,525000,525000,625000,600000,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2275000,51538.82032022076,0.09061754672997631,75000,1,48,2720.20725388601,3.1354942159291497,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18,1,38,6,6,240000,260000,270000,190000,4,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,960000,35590.26084010437,0.14829213561653648,-50000,0,36,1655.1724137931035,3.6635616461296463,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
