usia,sumber_pekerjaan,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,waktu_ramai,faktor_fluktuasi,app_helpful_score,fitur_dibutuhkan,gig_type,domisili_code,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,fitur_pengingat_kalau_penghasilan_sedang_turun,fitur_perkiraan_penghasilan_minggu_depan,fitur_ringkasan_pemasukan_dan_pengeluaran,fitur_saran_batas_pengeluaran_minggu_ini,fitur_saran_menabung
47,"Gojek, ShopeeFood",2,39,6,10,1336200,500000,725000,650000,0,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Cuaca",4,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",kurir,jabodetabek,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
39,WhatsApp / kenalan / pelanggan langsung,2,80,7,10,250000,200000,225000,430000,4,"Awal bulan, Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",pekerja_harian,sumatera,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
21,"Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube",0,1,6,6,155000,16800,150000,150000,0,"Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Ada atau tidaknya promo dari aplikasi",4,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",content_creator,jabodetabek,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0
36,"Gojek, Maxim",1,12,7,8,610000,625000,725000,625000,3,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Cuaca",4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Saran menabung",ojek_online,jawa_timur,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
17,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",0,17,4,6,18400,175000,180000,280000,0,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",3,"Pengingat kalau penghasilan sedang turun, Saran menabung, Saran batas pengeluaran minggu ini",content_creator,jawa_barat_lainnya,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
36,Grab,2,23,6,7,775000,835000,900000,820000,2,"Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar",Jumlah pesanan atau project yang masuk,4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",kurir,bandung,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
18,Instagram / TikTok / YouTube,1,38,3,5,310000,310000,405000,225000,0,"Awal bulan, Akhir pekan / Sabtu-Minggu, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Saran menabung, Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",tutor,bandung,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
18,"WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",1,45,2,2,175000,375000,400000,215000,1,Akhir pekan / Sabtu-Minggu,Jumlah pesanan atau project yang masuk,5,"Saran menabung, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",tutor,jawa_timur,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
26,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",0,24,3,5,140000,135000,80000,6800,4,"Akhir pekan / Sabtu-Minggu, Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",3,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran menabung",tutor,jawa_tengah,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
22,Gojek,2,75,5,8,1000000,755000,1350000,1200000,1,"Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Cuaca, Ada atau tidaknya promo dari aplikasi",4,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",ojek_online,sumatera,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
26,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",1,51,5,7,35000,640000,600000,755000,1,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Tanggal gajian / akhir bulan",4,"Saran menabung, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",content_creator,jabodetabek,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
28,Shopee / Tokopedia / TikTok Shop,0,34,4,3,325000,505000,510000,200000,3,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,Pengingat kalau penghasilan sedang turun,content_creator,kalimantan,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
25,Shopee / Tokopedia / TikTok Shop,0,37,5,7,480000,475000,460000,450000,1,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,"Saran menabung, Perkiraan penghasilan minggu depan",jualan_online,sulawesi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
23,"Website freelance seperti Fiverr, Projects.co.id",0,18,4,8,85000,260000,10000,200000,2,Awal bulan,Jumlah pesanan atau project yang masuk,5,"Saran menabung, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_it,jabodetabek,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
39,Instagram / TikTok / YouTube,2,20,6,5,265000,275000,515000,570000,4,"Akhir bulan / tanggal gajian, Ramadan / menjelang Lebaran, Harbolnas / flash sale online / tanggal kembar",Jumlah pesanan atau project yang masuk,3,Pengingat kalau penghasilan sedang turun,jualan_online,jabodetabek,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26,Shopee / Tokopedia / TikTok Shop,2,12,5,7,605000,830000,375000,675000,2,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",jualan_online,sumatera,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
37,WhatsApp / kenalan / pelanggan langsung,2,26,6,5,890000,915000,775000,500000,2,"Harbolnas / flash sale online / tanggal kembar, Akhir bulan / tanggal gajian, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",5,"Saran batas pengeluaran minggu ini, Saran menabung",jualan_online,sulawesi,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
32,"Projects.co.id, WhatsApp / kenalan / pelanggan langsung",1,14,4,8,350000,310000,350000,350000,1,Akhir bulan / tanggal gajian,Jumlah pesanan atau project yang masuk,4,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",freelancer_desain,jawa_barat_lainnya,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
31,"WhatsApp / kenalan / pelanggan langsung, Projects.co.id",1,58,5,5,325000,310000,380000,350000,3,Akhir bulan / tanggal gajian,Jumlah pesanan atau project yang masuk,4,Ringkasan pemasukan dan pengeluaran,freelancer_desain,kalimantan,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38,Gojek,2,23,5,9,1336200,800000,1040000,1330000,1,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Rating atau ulasan pelanggan",4,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",ojek_online,kalimantan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
26,"Projects.co.id, Website freelance seperti Fiverr",1,17,5,4,570000,360000,1340000,775000,4,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",5,"Saran menabung, Perkiraan penghasilan minggu depan",freelancer_it,jabodetabek,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
30,"WhatsApp / kenalan / pelanggan langsung, Projects.co.id",1,16,6,6,190000,250000,250000,230000,0,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Jam saya bekerja",3,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran menabung",freelancer_desain,jawa_barat_lainnya,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
35,WhatsApp / kenalan / pelanggan langsung,2,72,7,8,715000,565000,500000,300000,2,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",5,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",pekerja_harian,jawa_barat_lainnya,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
24,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",1,21,6,7,290000,1060000,470000,650000,2,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Rating atau ulasan pelanggan",4,Pengingat kalau penghasilan sedang turun,freelancer_desain,jawa_tengah,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
37,WhatsApp / kenalan / pelanggan langsung,1,53,4,6,500000,350000,1090000,380000,3,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",4,"Ringkasan pemasukan dan pengeluaran, Saran menabung, Perkiraan penghasilan minggu depan",pekerja_harian,jawa_timur,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
26,WhatsApp / kenalan / pelanggan langsung,0,30,3,4,100000,220000,170000,100000,2,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Jam saya bekerja",5,"Saran menabung, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",tutor,sulawesi,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
17,WhatsApp / kenalan / pelanggan langsung,0,4,5,6,355000,335000,300000,300000,1,"Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Akhir pekan atau hari libur",5,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",content_creator,bandung,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
30,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",0,12,4,7,30000,30000,775000,25000,3,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Rating atau ulasan pelanggan",3,Saran batas pengeluaran minggu ini,freelancer_it,jawa_tengah,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
25,"Projects.co.id, Website freelance seperti Fiverr",1,31,3,9,25000,25000,30000,650000,4,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,5,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",freelancer_it,jawa_tengah,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
34,"ShopeeFood, Grab",1,22,7,10,675000,675000,1350000,575000,4,"Awal bulan, Saat ada promo dari aplikasi, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Cuaca, Ada atau tidaknya promo dari aplikasi",2,"Saran menabung, Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",kurir,jabodetabek,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
31,Website freelance seperti Fiverr,0,36,5,7,445000,420000,395000,575000,4,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",freelancer_it,jawa_tengah,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
21,"Projects.co.id, Website freelance seperti Fiverr",0,82,4,4,90000,75000,80000,80000,4,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Jam saya bekerja",5,"Saran menabung, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_desain,sulawesi,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
48,WhatsApp / kenalan / pelanggan langsung,2,48,7,9,625000,540000,500000,505000,4,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Kondisi fisik / capek / sakit",2,Ringkasan pemasukan dan pengeluaran,pekerja_harian,jawa_timur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
34,WhatsApp / kenalan / pelanggan langsung,0,8,4,5,380000,555000,520000,350000,0,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",2,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",jualan_online,kalimantan,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
30,ShopeeFood,2,2,7,11,1000000,700000,540000,420000,1,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Cuaca, Ada atau tidaknya promo dari aplikasi",3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Saran menabung",kurir,sulawesi,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
30,WhatsApp / kenalan / pelanggan langsung,0,55,6,8,220000,200000,210000,210000,1,"Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",2,Pengingat kalau penghasilan sedang turun,pekerja_harian,jabodetabek,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
31,WhatsApp / kenalan / pelanggan langsung,2,65,7,11,470000,320000,475000,520000,4,"Saat ada promo dari aplikasi, Akhir pekan / Sabtu-Minggu, Awal bulan",Jumlah pesanan atau project yang masuk,5,"Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",kurir,bali,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
20,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",0,18,5,3,110000,75000,100000,50000,1,"Harbolnas / flash sale online / tanggal kembar, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Saran menabung",content_creator,jabodetabek,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
29,WhatsApp / kenalan / pelanggan langsung,1,54,3,5,725000,310000,725000,250000,1,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran",pekerja_harian,bali,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
43,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,14,6,8,525000,450000,665000,650000,4,Saat ada promo dari aplikasi,Jumlah pesanan atau project yang masuk,5,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",jualan_online,jabodetabek,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
22,WhatsApp / kenalan / pelanggan langsung,0,20,3,3,205000,200000,200000,6800,2,Awal bulan,"Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Jam saya bekerja",3,"Saran batas pengeluaran minggu ini, Saran menabung",tutor,bandung,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
21,Website freelance seperti Fiverr,2,4,3,4,570000,125000,475000,375000,1,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Rating atau ulasan pelanggan",4,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran",freelancer_desain,jabodetabek,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
23,"Instagram / TikTok / YouTube, Website freelance seperti Fiverr",0,42,5,5,325000,275000,220000,200000,2,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_desain,jawa_timur,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
25,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop",0,44,5,6,550000,510000,300000,200000,4,"Harbolnas / flash sale online / tanggal kembar, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Ada atau tidaknya promo dari aplikasi",3,"Saran menabung, Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",content_creator,bandung,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
31,"Grab, Maxim",2,78,5,7,615000,625000,590000,630000,4,Awal bulan,"Jumlah pesanan atau project yang masuk, Cuaca, Rating atau ulasan pelanggan",3,Pengingat kalau penghasilan sedang turun,ojek_online,jawa_timur,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
22,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",0,65,5,6,18400,75000,40000,40000,1,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Ada atau tidaknya promo dari aplikasi",3,Saran menabung,content_creator,jabodetabek,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
27,Instagram / TikTok / YouTube,0,31,3,6,75000,115000,140000,125000,3,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Tanggal gajian / akhir bulan",2,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",freelancer_desain,jawa_timur,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
28,"Website freelance seperti Fiverr, WhatsApp / kenalan / pelanggan langsung",1,82,5,6,320000,675000,630000,290000,4,Awal bulan,"Jumlah pesanan atau project yang masuk, Jam saya bekerja",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",freelancer_desain,jabodetabek,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
34,WhatsApp / kenalan / pelanggan langsung,0,19,3,6,80000,50000,150000,130000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Jam saya bekerja",4,"Saran menabung, Perkiraan penghasilan minggu depan",pekerja_harian,sulawesi,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
34,"Gojek, Maxim",2,3,7,9,610000,425000,440000,540000,1,Saat ada promo dari aplikasi,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",5,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",ojek_online,jawa_timur,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
45,WhatsApp / kenalan / pelanggan langsung,2,19,7,6,380000,370000,320000,330000,3,"Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",3,Saran menabung,pekerja_harian,sumatera,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,ShopeeFood,1,35,6,9,925000,840000,270000,210000,0,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Cuaca",4,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",kurir,jawa_timur,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
28,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,33,7,6,75000,340000,295000,125000,4,"Awal bulan, Saat ada promo dari aplikasi, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",jualan_online,jawa_tengah,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
22,"WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",1,36,5,4,360000,275000,320000,300000,1,"Harbolnas / flash sale online / tanggal kembar, Saat ada promo dari aplikasi",Jumlah pesanan atau project yang masuk,5,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",jualan_online,jawa_timur,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
26,WhatsApp / kenalan / pelanggan langsung,2,6,7,6,290000,775000,350000,300000,0,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Awal bulan",Jumlah pesanan atau project yang masuk,5,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",pekerja_harian,jabodetabek,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
24,WhatsApp / kenalan / pelanggan langsung,0,12,4,4,500000,200000,320000,475000,1,"Akhir bulan / tanggal gajian, Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Tanggal gajian / akhir bulan",3,"Pengingat kalau penghasilan sedang turun, Saran menabung, Saran batas pengeluaran minggu ini",freelancer_desain,jabodetabek,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
26,Projects.co.id,0,13,5,6,270000,350000,400000,325000,4,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Rating atau ulasan pelanggan",3,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun, Saran menabung",freelancer_it,jabodetabek,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
31,WhatsApp / kenalan / pelanggan langsung,1,1,3,5,535000,280000,350000,400000,4,"Akhir pekan / Sabtu-Minggu, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Jam saya bekerja",5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",pekerja_harian,bandung,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
