usia,sumber_pekerjaan,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,waktu_ramai,faktor_fluktuasi,app_helpful_score,fitur_dibutuhkan,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,fitur_pengingat_kalau_penghasilan_sedang_turun,fitur_perkiraan_penghasilan_minggu_depan,fitur_ringkasan_pemasukan_dan_pengeluaran,fitur_saran_batas_pengeluaran_minggu_ini,fitur_saran_menabung,monthly_income,income_volatility,income_cv,income_trend,is_income_growing,total_jam_seminggu,kapasitas_jam_bulanan,intensitas_kerja_rel,experience_months_log,exp_score,income_stability,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,domisili_code_bali,domisili_code_bandung,domisili_code_jabodetabek,domisili_code_jawa_barat_lainnya,domisili_code_jawa_tengah,domisili_code_jawa_timur,domisili_code_kalimantan,domisili_code_sulawesi,domisili_code_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
17,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",0,17,4,6,18400,175000,180000,280000,0,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",3,"Pengingat kalau penghasilan sedang turun, Saran menabung, Saran batas pengeluaran minggu ini",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,653400,108059.65944791793,0.6615181997534018,261600,1,24,96,1.3333333333333333,2.8903717578961645,2.023260230527315,volatil,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,Grab,2,23,6,7,775000,835000,900000,820000,2,"Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar",Jumlah pesanan atau project yang masuk,4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,3330000,51720.402163943,0.062126534579469574,45000,1,42,168,0.7636363636363637,3.1780538303479458,4.13146997945233,stabil,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18,Instagram / TikTok / YouTube,1,38,3,5,310000,310000,405000,225000,0,"Awal bulan, Akhir pekan / Sabtu-Minggu, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Saran menabung, Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1250000,73541.37157636735,0.23533163598314039,-85000,0,15,60,1.1538461538461537,3.6635616461296463,3.6635616461296463,sedang,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
18,"WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",1,45,2,2,175000,375000,400000,215000,1,Akhir pekan / Sabtu-Minggu,Jumlah pesanan atau project yang masuk,5,"Saran menabung, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1165000,112795.90713614863,0.38728075486830477,40000,1,4,16,0.3076923076923077,3.828641396489095,3.828641396489095,volatil,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",0,24,3,5,140000,135000,80000,6800,4,"Akhir pekan / Sabtu-Minggu, Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",3,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran menabung",0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,361800,62038.778195577,0.6858827231935191,-133200,0,15,60,1.1538461538461537,3.2188758248682006,2.2532130774077404,volatil,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,Gojek,2,75,5,8,1000000,755000,1350000,1200000,1,"Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Cuaca, Ada atau tidaknya promo dari aplikasi",4,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,4305000,257726.43765564033,0.2394668508142063,200000,1,40,160,0.7272727272727273,4.330733340286331,5.6299533423722306,sedang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",1,51,5,7,35000,640000,600000,755000,1,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Tanggal gajian / akhir bulan",4,"Saran menabung, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,2030000,321778.9096051304,0.6340458631709699,720000,1,35,140,1.9444444444444444,3.9512437185814275,3.9512437185814275,volatil,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,Shopee / Tokopedia / TikTok Shop,0,34,4,3,325000,505000,510000,200000,3,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,Pengingat kalau penghasilan sedang turun,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1540000,150388.3860764077,0.3906181700213966,-125000,0,12,48,0.6666666666666666,3.5553480614894135,2.4887436430425893,volatil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,Shopee / Tokopedia / TikTok Shop,0,37,5,7,480000,475000,460000,450000,1,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,"Saran menabung, Perkiraan penghasilan minggu depan",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1865000,13768.926368215254,0.029531146031247662,-30000,0,35,140,1.1290322580645162,3.6375861597263857,2.54631031180847,stabil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,"Website freelance seperti Fiverr, Projects.co.id",0,18,4,8,85000,260000,10000,200000,2,Awal bulan,Jumlah pesanan atau project yang masuk,5,"Saran menabung, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,555000,112425.90152332927,0.8102709279452348,115000,1,32,128,1.1228070175438596,2.9444389791664403,2.061107285416508,volatil,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,Instagram / TikTok / YouTube,2,20,6,5,265000,275000,515000,570000,4,"Akhir bulan / tanggal gajian, Ramadan / menjelang Lebaran, Harbolnas / flash sale online / tanggal kembar",Jumlah pesanan atau project yang masuk,3,Pengingat kalau penghasilan sedang turun,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1625000,158974.57868057606,0.3913210765772295,305000,1,30,120,0.967741935483871,3.044522437723423,3.9578791690404502,volatil,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,Shopee / Tokopedia / TikTok Shop,2,12,5,7,605000,830000,375000,675000,2,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2485000,189181.35038458026,0.30451677403268607,70000,1,35,140,1.1290322580645162,2.5649493574615367,3.334434164699998,sedang,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,WhatsApp / kenalan / pelanggan langsung,2,26,6,5,890000,915000,775000,500000,2,"Harbolnas / flash sale online / tanggal kembar, Akhir bulan / tanggal gajian, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",5,"Saran batas pengeluaran minggu ini, Saran menabung",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,3080000,190043.85458800467,0.24680988023133044,-390000,0,30,120,0.967741935483871,3.295836866004329,4.284587925805628,sedang,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,"Projects.co.id, WhatsApp / kenalan / pelanggan langsung",1,14,4,8,350000,310000,350000,350000,1,Akhir bulan / tanggal gajian,Jumlah pesanan atau project yang masuk,4,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1360000,20000.0,0.058823356401892936,0,0,32,128,1.28,2.70805020110221,2.70805020110221,stabil,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,"WhatsApp / kenalan / pelanggan langsung, Projects.co.id",1,58,5,5,325000,310000,380000,350000,3,Akhir bulan / tanggal gajian,Jumlah pesanan atau project yang masuk,4,Ringkasan pemasukan dan pengeluaran,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1365000,30652.6235962492,0.0898242747896686,25000,1,25,100,1.0,4.07753744390572,4.07753744390572,stabil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,Gojek,2,23,5,9,1336200,800000,1040000,1330000,1,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Rating atau ulasan pelanggan",4,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,4506200,257857.08574066113,0.2288907344103029,-6200,0,45,180,0.8181818181818182,3.1780538303479458,4.13146997945233,sedang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,"Projects.co.id, Website freelance seperti Fiverr",1,17,5,4,570000,360000,1340000,775000,4,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",5,"Saran menabung, Perkiraan penghasilan minggu depan",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,3045000,421394.01593599626,0.5535546303860307,205000,1,20,80,0.7017543859649122,2.8903717578961645,2.8903717578961645,volatil,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,"WhatsApp / kenalan / pelanggan langsung, Projects.co.id",1,16,6,6,190000,250000,250000,230000,0,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Jam saya bekerja",3,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran menabung",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,920000,28284.2712474619,0.1229745577082791,40000,1,36,144,1.44,2.833213344056216,2.833213344056216,stabil,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,WhatsApp / kenalan / pelanggan langsung,2,72,7,8,715000,565000,500000,300000,2,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",5,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,2080000,172094.93504071137,0.3309511617106724,-415000,0,56,224,1.302325581395349,4.290459441148391,5.577597273492908,sedang,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",1,21,6,7,290000,1060000,470000,650000,2,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Rating atau ulasan pelanggan",4,Pengingat kalau penghasilan sedang turun,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2470000,329583.06995353993,0.533736900755691,360000,1,42,168,1.68,3.091042453358316,3.091042453358316,volatil,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,WhatsApp / kenalan / pelanggan langsung,1,53,4,6,500000,350000,1090000,380000,3,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",4,"Ringkasan pemasukan dan pengeluaran, Saran menabung, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,2320000,346121.3659975356,0.5967599469613597,-120000,0,24,96,0.5581395348837209,3.9889840465642745,3.9889840465642745,volatil,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26,WhatsApp / kenalan / pelanggan langsung,0,30,3,4,100000,220000,170000,100000,2,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Jam saya bekerja",5,"Saran menabung, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,590000,58523.49955359813,0.39676679855457336,0,0,12,48,0.9230769230769231,3.4339872044851463,2.403791043139602,volatil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
17,WhatsApp / kenalan / pelanggan langsung,0,4,5,6,355000,335000,300000,300000,1,"Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Akhir pekan atau hari libur",5,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1290000,27233.55773061365,0.0844448784053806,-55000,0,30,120,1.6666666666666667,1.6094379124341003,1.1266065387038702,stabil,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",0,12,4,7,30000,30000,775000,25000,3,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Rating atau ulasan pelanggan",3,Saran batas pengeluaran minggu ini,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,860000,373340.7737353815,1.7364606384871768,-5000,0,28,112,0.9824561403508771,2.5649493574615367,1.7954645502230755,volatil,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,"Projects.co.id, Website freelance seperti Fiverr",1,31,3,9,25000,25000,30000,650000,4,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,5,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,730000,311675.57919520524,1.7078020350310696,625000,1,27,108,0.9473684210526315,3.4657359027997265,3.4657359027997265,volatil,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,"ShopeeFood, Grab",1,22,7,10,675000,675000,1350000,575000,4,"Awal bulan, Saat ada promo dari aplikasi, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Cuaca, Ada atau tidaknya promo dari aplikasi",2,"Saran menabung, Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,3275000,357290.1481989113,0.43638438084217457,-100000,0,70,280,1.2727272727272727,3.1354942159291497,3.1354942159291497,volatil,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,Website freelance seperti Fiverr,0,36,5,7,445000,420000,395000,575000,4,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1835000,80143.10117949433,0.17469847734281632,130000,1,35,140,1.2280701754385965,3.6109179126442243,2.527642538850957,sedang,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,"Projects.co.id, Website freelance seperti Fiverr",0,82,4,4,90000,75000,80000,80000,4,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Jam saya bekerja",5,"Saran menabung, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,325000,6291.528696058957,0.07743324631154026,-10000,0,16,64,0.64,4.418840607796598,3.0931884254576185,stabil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,WhatsApp / kenalan / pelanggan langsung,2,48,7,9,625000,540000,500000,505000,4,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Kondisi fisik / capek / sakit",2,Ringkasan pemasukan dan pengeluaran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2170000,57807.15065341542,0.10655676331180111,-120000,0,63,252,1.4651162790697674,3.8918202981106265,5.059366387543815,stabil,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34,WhatsApp / kenalan / pelanggan langsung,0,8,4,5,380000,555000,520000,350000,0,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",2,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1805000,101355.39781712006,0.22460980212148018,-30000,0,20,80,0.6451612903225806,2.1972245773362196,1.5380572041353535,sedang,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,ShopeeFood,2,2,7,11,1000000,700000,540000,420000,1,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Cuaca, Ada atau tidaknya promo dari aplikasi",3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Saran menabung",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,2660000,251064.40076867395,0.3775398845545705,-580000,0,77,308,1.4,1.0986122886681096,1.4281959752685425,volatil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,WhatsApp / kenalan / pelanggan langsung,0,55,6,8,220000,200000,210000,210000,1,"Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",2,Pengingat kalau penghasilan sedang turun,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,840000,8164.96580927726,0.03888060442225161,-10000,0,48,192,1.1162790697674418,4.02535169073515,2.8177461835146045,stabil,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
31,WhatsApp / kenalan / pelanggan langsung,2,65,7,11,470000,320000,475000,520000,4,"Saat ada promo dari aplikasi, Akhir pekan / Sabtu-Minggu, Awal bulan",Jumlah pesanan atau project yang masuk,5,"Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1785000,87118.21470469498,0.1952224526212714,50000,1,77,308,1.4,4.189654742026425,5.446551164634353,sedang,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",0,18,5,3,110000,75000,100000,50000,1,"Harbolnas / flash sale online / tanggal kembar, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Saran menabung",0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,335000,26887.10967483613,0.3210362822513896,-60000,0,15,60,0.8333333333333334,2.9444389791664403,2.061107285416508,sedang,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29,WhatsApp / kenalan / pelanggan langsung,1,54,3,5,725000,310000,725000,250000,1,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2010000,258085.90301163937,0.5136027649927848,-475000,0,15,60,0.3488372093023256,4.007333185232471,4.007333185232471,volatil,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
43,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,14,6,8,525000,450000,665000,650000,4,Saat ada promo dari aplikasi,Jumlah pesanan atau project yang masuk,5,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2290000,102996.7637032025,0.17990669658778324,125000,1,48,192,1.5483870967741935,2.70805020110221,3.5204652614328733,sedang,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,WhatsApp / kenalan / pelanggan langsung,0,20,3,3,205000,200000,200000,6800,2,Awal bulan,"Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Jam saya bekerja",3,"Saran batas pengeluaran minggu ini, Saran menabung",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,611800,97461.83868571329,0.6372095552543839,-198200,0,9,36,0.6923076923076923,3.044522437723423,2.131165706406396,volatil,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
21,Website freelance seperti Fiverr,2,4,3,4,570000,125000,475000,375000,1,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Rating atau ulasan pelanggan",4,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1545000,191501.74063612754,0.4957961031456942,-195000,0,12,48,0.48,1.6094379124341003,2.0922692861643304,volatil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,"Instagram / TikTok / YouTube, Website freelance seperti Fiverr",0,42,5,5,325000,275000,220000,200000,2,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1020000,56421.03626603585,0.22125809807034424,-125000,0,25,100,1.0,3.7612001156935624,2.6328400809854937,sedang,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop",0,44,5,6,550000,510000,300000,200000,4,"Harbolnas / flash sale online / tanggal kembar, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Ada atau tidaknya promo dari aplikasi",3,"Saran menabung, Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1560000,167531.09164172082,0.4295658001946683,-350000,0,30,120,1.6666666666666667,3.8066624897703196,2.6646637428392235,volatil,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,"Grab, Maxim",2,78,5,7,615000,625000,590000,630000,4,Awal bulan,"Jumlah pesanan atau project yang masuk, Cuaca, Rating atau ulasan pelanggan",3,Pengingat kalau penghasilan sedang turun,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2460000,17795.130420052184,0.02893512436573629,15000,1,35,140,0.6363636363636364,4.3694478524670215,5.680282208207128,stabil,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
